iter	PRAUC	Logloss
1721	0.999968768	0.1943577808
1722	0.9999689021	0.194250124
1723	0.99996895	0.1941848798
1724	0.9999691012	0.1940826568
1725	0.9999693186	0.1939770046
1726	0.9999690653	0.1938407031
1727	0.9999691627	0.1936623391
1728	0.9999692017	0.1935339482
1729	0.9999693368	0.1934520888
1730	0.9999691778	0.1933467795
1731	0.9999691566	0.1932672053
1732	0.9999691482	0.1931370663
1733	0.9999692401	0.1930656485
1734	0.9999688631	0.1929846948
1735	0.999969267	0.1928377021
1736	0.9999692103	0.1927547849
1737	0.9999695869	0.1926774601
1738	0.9999694203	0.1925765114
1739	0.9999697196	0.1924734086
1740	0.9999698401	0.1923841237
1741	0.9999698399	0.1923001339
1742	0.9999699805	0.1921857517
1743	0.9999703894	0.1920635599
1744	0.999970129	0.1919060856
1745	0.9999702342	0.1918564779
1746	0.9999703012	0.1918053142
1747	0.9999705443	0.1917150275
1748	0.9999704991	0.1916247338
1749	0.9999706522	0.1915057665
1750	0.9999707135	0.1914780794
1751	0.9999709506	0.191395005
1752	0.9999712001	0.1912759835
1753	0.9999711068	0.191119479
1754	0.9999710391	0.191040701
1755	0.9999715263	0.1909568243
1756	0.9999713523	0.1908528146
1757	0.9999716147	0.1907272625
1758	0.9999720384	0.1905787949
1759	0.9999720621	0.190465558
1760	0.9999720864	0.1903939592
1761	0.9999722406	0.190265406
1762	0.9999723562	0.1901551782
1763	0.999972371	0.1900603502
1764	0.9999731702	0.1899953613
1765	0.9999731688	0.1899372512
1766	0.99997335	0.1898218617
1767	0.9999732587	0.1897472241
1768	0.9999733882	0.1896938996
1769	0.9999733845	0.1895329796
1770	0.9999735877	0.1894035817
1771	0.9999735208	0.189322164
1772	0.9999734256	0.1892134271
1773	0.999973916	0.1891404803
1774	0.9999738543	0.1890408908
1775	0.9999738963	0.1889665527
1776	0.9999735947	0.1888311053
1777	0.9999735728	0.188791858
1778	0.9999737566	0.1886378877
1779	0.9999739341	0.1885398816
1780	0.9999737573	0.1884865115
1781	0.9999737829	0.188364907
1782	0.9999739579	0.1883058578
1783	0.9999740111	0.1882459567
1784	0.9999742365	0.1881756223
1785	0.9999738985	0.188044518
1786	0.9999741902	0.1879611367
1787	0.9999741742	0.1878871684
1788	0.9999742005	0.187804438
1789	0.9999743398	0.1877251861
1790	0.9999745109	0.1876705604
1791	0.9999749526	0.1875124977
1792	0.9999752628	0.1874206585
1793	0.999975132	0.1873432489
1794	0.9999752813	0.1872998896
1795	0.9999753499	0.1872174757
1796	0.9999753756	0.1870993961
1797	0.9999752651	0.1870641435
1798	0.9999757283	0.18694211
1799	0.9999757935	0.1868770437
1800	0.9999760851	0.1867991882
1801	0.9999760171	0.1867632483
1802	0.9999759113	0.1866633402
1803	0.9999760253	0.186611623
1804	0.9999760694	0.1865266258
1805	0.9999760894	0.186440767
1806	0.9999765447	0.1862979465
1807	0.9999764539	0.1862092276
1808	0.9999767835	0.186104216
1809	0.9999768723	0.1860499449
1810	0.9999772481	0.185949778
1811	0.9999773168	0.1858674553
1812	0.9999771853	0.1857931903
1813	0.9999775841	0.1856965541
1814	0.9999774503	0.1855931892
1815	0.9999777323	0.185505004
1816	0.9999777352	0.1854366866
1817	0.9999778255	0.1853092878
1818	0.9999782269	0.1851841942
1819	0.9999779338	0.1850386154
1820	0.9999783699	0.1849618818
1821	0.999978366	0.1848893212
1822	0.9999784158	0.1847804726
1823	0.9999784597	0.1847039806
1824	0.9999788083	0.1846039144
1825	0.9999788904	0.1845435275
1826	0.9999789151	0.1844871744
1827	0.9999788699	0.1843564488
1828	0.999978691	0.184292711
1829	0.9999788828	0.1841443051
1830	0.9999790219	0.1840663975
1831	0.9999791264	0.183998727
1832	0.9999789014	0.1839073117
1833	0.9999789702	0.1838790617
1834	0.99997908	0.1837870733
1835	0.9999792167	0.1836984982
1836	0.9999792131	0.1836179628
1837	0.9999792755	0.183472087
1838	0.999979205	0.1833810263
1839	0.9999792667	0.1833169946
1840	0.9999793098	0.1832412819
1841	0.999979313	0.1831764374
1842	0.999979398	0.1830935564
1843	0.9999794205	0.1829770058
1844	0.9999793767	0.1828966447
1845	0.999979289	0.1828537639
1846	0.9999793531	0.1827624988
1847	0.9999796246	0.1827019291
1848	0.9999794883	0.182613367
1849	0.9999796217	0.1824808706
1850	0.9999797518	0.1824123596
1851	0.9999796801	0.1823358261
1852	0.9999797225	0.182292476
1853	0.9999796785	0.1822376938
1854	0.9999796995	0.1821459916
1855	0.9999799839	0.1820166628
1856	0.9999798957	0.1819307815
1857	0.999979898	0.1818819851
1858	0.9999797567	0.1817966627
1859	0.9999796448	0.1817214516
1860	0.9999796451	0.1816210366
1861	0.999979757	0.1815246526
1862	0.9999800214	0.1813988859
1863	0.9999802669	0.1813166979
1864	0.9999802418	0.1812024571
1865	0.9999802645	0.1811634977
1866	0.9999802843	0.1810886188
1867	0.9999805116	0.1809904899
1868	0.9999809776	0.1809173322
1869	0.999981084	0.1808123382
1870	0.999980863	0.180707777
1871	0.9999810625	0.1806012163
1872	0.999980972	0.1805384451
1873	0.9999810584	0.1804668026
1874	0.9999811507	0.1803672097
1875	0.9999812182	0.1802458504
1876	0.9999810657	0.1801586219
1877	0.9999810916	0.1800617688
1878	0.9999812072	0.179970439
1879	0.99998125	0.1799029567
1880	0.9999813643	0.1798433578
1881	0.9999814302	0.1797574737
1882	0.9999815445	0.1796005729
1883	0.999981442	0.1795043187
1884	0.9999818694	0.1793709039
1885	0.99998178	0.1793225768
1886	0.9999818278	0.1792399571
1887	0.9999819839	0.1791232028
1888	0.9999819839	0.1790838065
1889	0.9999821145	0.1790338256
1890	0.9999822454	0.1789630529
1891	0.9999822899	0.1789079412
1892	0.9999822871	0.1788008008
1893	0.9999821774	0.1787298182
1894	0.9999824442	0.1786080397
1895	0.9999822209	0.1784953642
1896	0.9999822684	0.1784281156
1897	0.9999822689	0.1783326334
1898	0.9999826073	0.1782196898
1899	0.99998243	0.1780822999
1900	0.9999825859	0.1779551622
1901	0.9999825184	0.177913036
1902	0.9999826286	0.1778620132
1903	0.9999826512	0.1778389888
1904	0.999982894	0.1777006283
1905	0.999982807	0.1776274997
1906	0.9999826953	0.177491384
1907	0.9999826051	0.1773819186
1908	0.9999826063	0.1773302506
1909	0.999982606	0.177216889
1910	0.9999826473	0.1772075636
1911	0.999982734	0.1771377569
1912	0.9999826433	0.1770102519
1913	0.9999833617	0.1768864094
1914	0.9999832323	0.1768436615
1915	0.9999831845	0.1767427259
1916	0.9999832335	0.1766057484
1917	0.9999834216	0.1765044257
1918	0.9999834452	0.1764576822
1919	0.9999841331	0.1763495311
1920	0.9999840446	0.1762766861
1921	0.9999841325	0.176197326
1922	0.9999842215	0.1760987504
1923	0.9999841554	0.1760486063
1924	0.9999841104	0.1759882022
1925	0.9999842654	0.1758206379
1926	0.9999845789	0.1757620409
1927	0.9999848179	0.1756368337
1928	0.9999847258	0.175555011
1929	0.9999849251	0.1755171315
1930	0.9999846993	0.1754267684
1931	0.9999848979	0.1753556585
1932	0.9999850534	0.1752624582
1933	0.9999848743	0.175164156
1934	0.9999850067	0.1750904341
1935	0.9999851454	0.1749768316
1936	0.999984923	0.1749165352
1937	0.9999850364	0.174830238
1938	0.9999851652	0.1747530064
1939	0.9999852321	0.1746658142
1940	0.9999853432	0.1745378644
1941	0.9999854503	0.1744397918
1942	0.9999854064	0.1743928669
1943	0.9999852952	0.174323425
1944	0.999985514	0.1742384627
1945	0.9999855606	0.1741246241
1946	0.9999855628	0.1740650579
1947	0.9999856736	0.1739955239
1948	0.9999855194	0.1739064751
1949	0.9999855413	0.173869502
1950	0.9999854075	0.1738107941
1951	0.9999854246	0.1737397716
1952	0.9999858696	0.1736186603
1953	0.9999861561	0.1735293213
1954	0.9999860644	0.1734532112
1955	0.9999859972	0.1733964905
1956	0.9999861277	0.1733142061
1957	0.9999860618	0.1732314198
1958	0.9999863361	0.1731163494
1959	0.9999863563	0.1730624078
1960	0.999986357	0.1729902242
1961	0.9999863363	0.1729116104
1962	0.9999865776	0.1728078663
1963	0.9999866	0.1727336351
1964	0.9999866385	0.172654531
1965	0.9999867247	0.1725900447
1966	0.999986837	0.1724585363
1967	0.9999868138	0.1723223814
1968	0.9999868802	0.1722414199
1969	0.9999868135	0.1721538705
1970	0.9999869024	0.172062073
1971	0.9999869447	0.1719992215
1972	0.9999869453	0.1719279591
1973	0.9999871877	0.1718264491
1974	0.9999870772	0.1717416673
1975	0.9999871221	0.1716825386
1976	0.9999870317	0.1715821212
1977	0.99998701	0.1715414494
1978	0.9999872297	0.1714948146
1979	0.9999872079	0.1714179743
1980	0.9999875313	0.1712794633
1981	0.9999878027	0.1711887578
1982	0.9999879152	0.1711029926
1983	0.9999879123	0.1710289758
1984	0.9999881348	0.1709444249
1985	0.9999881323	0.170864897
1986	0.9999882859	0.1707343889
1987	0.9999882877	0.1705938431
1988	0.9999882855	0.1705183215
1989	0.999988176	0.17048195
1990	0.999988194	0.1703926353
1991	0.9999883272	0.1703038652
1992	0.9999882625	0.1702256984
1993	0.9999883062	0.1701744473
1994	0.9999884863	0.1700482105
1995	0.9999883516	0.1699317159
1996	0.9999885705	0.169850274
1997	0.9999884199	0.1698008488
1998	0.9999887444	0.169713577
1999	0.9999887664	0.1696461639
2000	0.9999888777	0.1695782096
2001	0.9999887675	0.1694920777
2002	0.9999887223	0.1694365449
2003	0.9999887448	0.1693713848
2004	0.999988944	0.169331232
2005	0.9999890304	0.1692529887
2006	0.9999890522	0.1691733538
2007	0.9999890973	0.1691379814
2008	0.9999891171	0.1690632755
2009	0.9999891831	0.1689739394
2010	0.9999893768	0.1688663996
2011	0.9999895084	0.1687537319
2012	0.9999896411	0.1686408521
2013	0.9999895978	0.1685730955
2014	0.9999896406	0.1684854402
2015	0.9999895306	0.1684149471
2016	0.9999895964	0.1682917393
2017	0.9999895533	0.1682351292
2018	0.9999896647	0.1681222543
2019	0.999989818	0.168050353
2020	0.9999897522	0.1679620224
2021	0.9999900615	0.1678414879
2022	0.9999901701	0.1677240551
2023	0.9999902354	0.1676005663
2024	0.9999902346	0.1675233399
2025	0.9999903443	0.1674536187
2026	0.9999902358	0.1673399784
2027	0.9999903455	0.1672331968
2028	0.9999903666	0.1670810463
2029	0.9999903677	0.1670093774
2030	0.9999905218	0.1669281666
2031	0.9999905233	0.1668292567
2032	0.9999905238	0.1667172154
2033	0.9999904793	0.1666434381
2034	0.9999905687	0.1665768199
2035	0.9999907011	0.1664980881
2036	0.9999905459	0.166421807
2037	0.9999906092	0.1663275623
2038	0.9999906115	0.1662178146
2039	0.9999908554	0.1660575276
2040	0.9999909421	0.165993255
2041	0.9999908997	0.1659097665
2042	0.9999908783	0.165848368
2043	0.9999909448	0.1657911641
2044	0.9999909212	0.165707558
2045	0.9999908773	0.1656547347
2046	0.9999908109	0.1655403082
2047	0.9999907456	0.165473103
2048	0.9999907013	0.1653649507
2049	0.9999906571	0.1653087514
2050	0.9999907227	0.1652270395
2051	0.999990747	0.165118393
2052	0.9999907911	0.1650410424
2053	0.9999908997	0.1649380119
2054	0.999990811	0.1648929266
2055	0.9999908541	0.1648541161
2056	0.9999908756	0.1647491072
2057	0.9999909632	0.1646276833
2058	0.9999910292	0.1645555311
2059	0.9999910073	0.1644872366
2060	0.9999910069	0.1643836293
2061	0.9999908968	0.164316752
2062	0.9999910269	0.1641913492
2063	0.9999910722	0.1640982238
2064	0.9999913576	0.1640180262
2065	0.9999914226	0.1639451914
2066	0.9999914208	0.1638727637
2067	0.9999914208	0.1638287214
2068	0.999991574	0.1637478349
2069	0.9999916847	0.1636600827
2070	0.9999915531	0.1635610064
2071	0.9999915319	0.1634438189
2072	0.9999917282	0.163356243
2073	0.9999917711	0.1632068362
2074	0.9999917713	0.1631404606
2075	0.9999917926	0.1630858797
2076	0.9999924086	0.1629853706
2077	0.9999924737	0.1629161885
2078	0.9999924948	0.1628170644
2079	0.9999926249	0.162722163
2080	0.9999926901	0.1626299651
2081	0.9999928213	0.1625455283
2082	0.9999927556	0.1624617021
2083	0.9999926241	0.162381814
2084	0.9999925378	0.1622968055
2085	0.9999925378	0.1622143128
2086	0.9999925378	0.1621299559
2087	0.9999926242	0.1620011696
2088	0.9999926463	0.1618921004
2089	0.9999926668	0.1617992039
2090	0.9999926672	0.161718383
2091	0.9999926667	0.1616290854
2092	0.9999924487	0.1615413146
2093	0.9999924267	0.1614887571
2094	0.999992623	0.1614199716
2095	0.9999926668	0.1613618901
2096	0.9999926006	0.1613030271
2097	0.9999926885	0.161229764
2098	0.9999925776	0.1611127866
2099	0.9999925133	0.1610058846
2100	0.9999925794	0.1609365259
2101	0.9999925148	0.1608362442
2102	0.999992558	0.1607104707
2103	0.9999924273	0.1606632235
2104	0.9999924923	0.1605647232
2105	0.9999925761	0.1604825061
2106	0.9999925978	0.160410935
2107	0.999992662	0.1602875352
2108	0.9999929054	0.1602183315
2109	0.9999929057	0.1601290127
2110	0.9999929043	0.1600520906
2111	0.9999928824	0.1600013925
2112	0.9999928831	0.1598952879
2113	0.9999929047	0.1598576196
2114	0.9999928831	0.1597831193
2115	0.999992905	0.1597299247
2116	0.9999929486	0.159666216
2117	0.9999929265	0.1595601361
2118	0.9999929485	0.1595150967
2119	0.9999929696	0.1594212514
2120	0.9999929912	0.1593299105
2121	0.9999929473	0.159227446
2122	0.9999929692	0.1591484589
2123	0.9999931431	0.1590687481
2124	0.9999931431	0.1589886397
2125	0.9999932298	0.1588708948
2126	0.9999935148	0.158799042
2127	0.9999935593	0.158731846
2128	0.999993559	0.1586308314
2129	0.9999935595	0.1585762549
2130	0.999993603	0.1584976911
2131	0.999993669	0.158409885
2132	0.9999937565	0.1583522402
2133	0.9999938435	0.1583162919
2134	0.9999938873	0.1582377474
2135	0.9999939963	0.1581458291
2136	0.9999939747	0.1580762424
2137	0.9999940186	0.1580270181
2138	0.9999939971	0.1579635428
2139	0.9999940612	0.1578961173
2140	0.9999940397	0.1578027621
2141	0.9999941049	0.1577145647
2142	0.9999939735	0.1576589632
2143	0.9999939739	0.157585389
2144	0.9999939739	0.1575370734
2145	0.9999939748	0.1574754907
2146	0.9999939748	0.1574412809
2147	0.9999941274	0.157319495
2148	0.9999941489	0.1572385422
2149	0.9999942138	0.1571419728
2150	0.9999942793	0.1570717207
2151	0.9999943228	0.1569810912
2152	0.9999943668	0.1568789738
2153	0.999994454	0.1568027293
2154	0.9999944538	0.1567688192
2155	0.9999944757	0.1567351444
2156	0.999994454	0.1566538548
2157	0.9999944976	0.1565813453
2158	0.9999945418	0.1564821251
2159	0.9999945633	0.1564429941
2160	0.9999945842	0.156357168
2161	0.999994606	0.1563243765
2162	0.9999946058	0.1562490592
2163	0.9999946497	0.1561535504
2164	0.9999946711	0.156065143
2165	0.9999947589	0.1560056707
2166	0.9999950199	0.1559471061
2167	0.9999950197	0.1558779979
2168	0.9999951721	0.1558240896
2169	0.9999951501	0.1557716718
2170	0.9999952162	0.1556793126
2171	0.9999952162	0.1556129572
2172	0.9999952379	0.1555773231
2173	0.9999953029	0.155529583
2174	0.9999952812	0.155472194
2175	0.9999953033	0.1554362048
2176	0.9999953037	0.1553370058
2177	0.9999953257	0.1552700446
2178	0.9999953041	0.1552282468
2179	0.9999953688	0.1551875064
2180	0.9999953473	0.155102359
2181	0.9999953903	0.1550294109
2182	0.9999953247	0.1549265431
2183	0.9999954554	0.1548374162
2184	0.9999954553	0.1548017934
2185	0.99999539	0.1547528703
2186	0.9999954757	0.1546878303
2187	0.999995432	0.1546294711
2188	0.9999954104	0.1545753767
2189	0.9999953887	0.1545198053
2190	0.9999953454	0.1544432789
2191	0.9999954544	0.1543897468
2192	0.9999954107	0.1543495922
2193	0.9999953021	0.1542837047
2194	0.9999954326	0.154216094
2195	0.9999954762	0.1541461888
2196	0.9999955417	0.1540363565
2197	0.9999956732	0.1539816328
2198	0.999995629	0.1538972044
2199	0.999995716	0.1538318671
2200	0.9999956719	0.1537683895
2201	0.9999957158	0.1537020506
2202	0.9999957384	0.1536152727
2203	0.9999957601	0.1535691885
2204	0.9999957163	0.1535510303
2205	0.9999957813	0.1535183661
2206	0.9999958898	0.1534248215
2207	0.9999959114	0.153368857
2208	0.9999958677	0.1532970062
2209	0.9999959114	0.1532330644
2210	0.9999960412	0.1531442552
2211	0.9999960845	0.1530396501
2212	0.9999960195	0.1529777588
2213	0.9999959108	0.1528714913
2214	0.9999959976	0.1527954979
2215	0.9999959974	0.1526998791
2216	0.9999959538	0.1526224539
2217	0.9999959535	0.152517041
2218	0.9999959751	0.1524473549
2219	0.999995931	0.152380374
2220	0.9999959307	0.152339555
2221	0.9999959304	0.1522568683
2222	0.9999959524	0.152154901
2223	0.9999961264	0.152073581
2224	0.9999960829	0.1520024217
2225	0.9999959753	0.1519572659
2226	0.9999959528	0.1518544685
2227	0.9999960611	0.1517930666
2228	0.9999960392	0.1517268189
2229	0.9999959734	0.1516986333
2230	0.9999960394	0.1516507141
2231	0.9999961047	0.1515786614
2232	0.999996455	0.1514789799
2233	0.9999965195	0.1513657636
2234	0.9999966931	0.1512822073
2235	0.999996715	0.1512069739
2236	0.999996715	0.1511582206
2237	0.9999967147	0.151133569
2238	0.9999966929	0.1510402053
2239	0.9999967145	0.1509518954
2240	0.9999967363	0.1508735103
2241	0.9999968233	0.1507762444
2242	0.9999968231	0.150660817
2243	0.9999968663	0.1505947979
2244	0.9999968879	0.1505142518
2245	0.9999967789	0.1504665926
2246	0.9999968004	0.1503794807
2247	0.9999967351	0.1503061697
2248	0.9999968218	0.1502292802
2249	0.9999969085	0.1501744247
2250	0.9999968867	0.1501260508
2251	0.9999969303	0.1500747786
2252	0.9999968868	0.1499768897
2253	0.9999969082	0.1498725343
2254	0.9999969078	0.1498176488
2255	0.9999970168	0.1497286069
2256	0.9999970383	0.1496787446
2257	0.9999971259	0.1495973614
2258	0.999997104	0.1495141697
2259	0.9999971691	0.1494098402
2260	0.9999971905	0.1493254068
2261	0.9999972555	0.1492706967
2262	0.9999972555	0.1492581199
2263	0.9999972771	0.1491943378
2264	0.9999971681	0.1491544256
2265	0.9999972337	0.1491032423
2266	0.9999972337	0.1490537305
2267	0.9999972337	0.1489999957
2268	0.99999719	0.148950515
2269	0.9999971902	0.1488755298
2270	0.9999972554	0.148786614
2271	0.9999972771	0.1487287925
2272	0.9999974071	0.1486312776
2273	0.9999973854	0.1486139288
2274	0.9999974286	0.148532056
2275	0.9999973634	0.148465316
2276	0.9999973634	0.1483839389
2277	0.9999973856	0.1482920173
2278	0.9999974287	0.1482490837
2279	0.9999974288	0.1481822218
2280	0.9999974075	0.14810307
2281	0.9999974507	0.1480405094
2282	0.9999974292	0.1479864728
2283	0.999997494	0.1479108129
2284	0.999997494	0.1478379558
2285	0.9999975157	0.1477357538
2286	0.9999975808	0.1476718315
2287	0.9999976024	0.1475738522
2288	0.9999976024	0.1474960366
2289	0.999997624	0.1474027077
2290	0.9999976458	0.1473147841
2291	0.999997754	0.147232624
2292	0.9999977541	0.1471440616
2293	0.9999977325	0.14710119
2294	0.9999977974	0.147047584
2295	0.9999977976	0.146961125
2296	0.9999978625	0.1468966021
2297	0.9999979055	0.1467841294
2298	0.9999978407	0.1467256456
2299	0.9999978407	0.1466686843
2300	0.9999978194	0.1465828072
2301	0.9999978411	0.1465016507
2302	0.999997819	0.1464335485
2303	0.9999979056	0.146349847
2304	0.9999979058	0.14625926
2305	0.9999979273	0.1462133932
2306	0.9999979054	0.1461156439
2307	0.9999978837	0.146067843
2308	0.999997927	0.1459985156
2309	0.999997949	0.1459123772
2310	0.9999978621	0.145857829
2311	0.9999979053	0.1458089926
2312	0.9999979272	0.1457422675
2313	0.9999979706	0.1456956335
2314	0.9999979922	0.1455892569
2315	0.9999980574	0.1455252459
2316	0.9999980575	0.1454770443
2317	0.9999979925	0.1453960067
2318	0.9999979707	0.1453225808
2319	0.9999979706	0.1452606937
2320	0.9999979707	0.1451589604
2321	0.9999979708	0.1451111382
2322	0.9999979705	0.1450416961
2323	0.9999979272	0.1449464811
2324	0.9999979272	0.1448420224
2325	0.999997949	0.144742179
2326	0.999997992	0.1446553336
2327	0.999997992	0.1445480468
2328	0.999997992	0.1445307805
2329	0.999997992	0.1444921192
2330	0.9999979705	0.1444089345
2331	0.9999979705	0.1443671841
2332	0.9999980354	0.1442692117
2333	0.9999980999	0.144191312
2334	0.9999981214	0.1441212747
2335	0.9999980782	0.1440541949
2336	0.9999981213	0.1439934719
2337	0.9999981213	0.1439243335
2338	0.999998078	0.1438643509
2339	0.9999980997	0.1438088258
2340	0.9999980997	0.1437633959
2341	0.9999980782	0.1436816794
2342	0.9999980999	0.1436373134
2343	0.9999981002	0.1435464518
2344	0.9999981002	0.1434632976
2345	0.999998057	0.143391604
2346	0.9999980785	0.1433360801
2347	0.9999980785	0.1432566643
2348	0.9999980785	0.143193436
2349	0.9999980785	0.1431334574
2350	0.999998057	0.1430700789
2351	0.9999980569	0.1429909708
2352	0.9999980135	0.1429435567
2353	0.9999979919	0.1429027198
2354	0.9999980135	0.1428302129
2355	0.9999980135	0.1427660293
2356	0.9999979701	0.1426737582
2357	0.9999979701	0.1426420925
2358	0.9999979917	0.1425613604
2359	0.9999980134	0.1425271107
2360	0.9999979917	0.1424841154
2361	0.9999980135	0.1423921999
2362	0.9999980135	0.1423438556
2363	0.9999980783	0.1422634007
2364	0.9999981001	0.1421611968
2365	0.9999981001	0.1421197779
2366	0.9999981435	0.1420812434
2367	0.9999981221	0.1420246145
2368	0.9999981652	0.1419771179
2369	0.9999981221	0.1419212782
2370	0.9999981005	0.1418889747
2371	0.9999981003	0.1418353328
2372	0.9999981652	0.1417277323
2373	0.9999982086	0.141654093
2374	0.9999982518	0.141615796
2375	0.9999982952	0.1415724239
2376	0.9999982952	0.1414752629
2377	0.9999982953	0.1414222807
2378	0.9999983169	0.1413734388
2379	0.9999983169	0.1413364582
2380	0.9999983171	0.1412404794
2381	0.9999983171	0.141202893
2382	0.9999983601	0.1411518036
2383	0.9999983383	0.1410998076
2384	0.9999983816	0.1410206621
2385	0.9999984031	0.1409514179
2386	0.9999984246	0.1408869058
2387	0.9999983595	0.1407732015
2388	0.9999984031	0.1406990903
2389	0.9999983597	0.1406260529
2390	0.9999983165	0.140574811
2391	0.9999983382	0.1405105672
2392	0.9999983382	0.1404285596
2393	0.9999983379	0.1403669826
2394	0.9999984463	0.1403052314
2395	0.9999984463	0.140184946
2396	0.9999984463	0.1401233035
2397	0.9999984246	0.1400788927
2398	0.9999984463	0.1400072289
2399	0.9999984246	0.1399700372
2400	0.9999984461	0.1399350922
2401	0.9999984461	0.1398392339
2402	0.9999984461	0.139775044
2403	0.9999984461	0.1397095719
2404	0.9999984027	0.1396181459
2405	0.9999984246	0.1395562546
2406	0.9999983594	0.1394796328
2407	0.9999983809	0.1394102857
2408	0.999998446	0.1393603317
2409	0.9999983812	0.1393118546
2410	0.9999984027	0.1392408436
2411	0.9999984245	0.1391770432
2412	0.999998554	0.1390727624
2413	0.9999987921	0.1390181014
2414	0.9999987271	0.1389414099
2415	0.9999987271	0.1388862451
2416	0.9999987487	0.1388406853
2417	0.9999987489	0.1387324335
2418	0.9999987489	0.1386813067
2419	0.9999987489	0.1385558746
2420	0.9999987705	0.13848586
2421	0.9999987921	0.1383978747
2422	0.9999987705	0.1383475539
2423	0.9999988138	0.1382830273
2424	0.9999988138	0.1381852756
2425	0.9999988138	0.1381442977
2426	0.9999988138	0.1380852396
2427	0.9999987922	0.1380012664
2428	0.9999987922	0.1379318472
2429	0.9999987922	0.1378932884
2430	0.9999987922	0.1378285918
2431	0.9999988139	0.1377643683
2432	0.9999987922	0.1377339504
2433	0.9999988356	0.1376624406
2434	0.9999988573	0.137587609
2435	0.9999988573	0.1375123861
2436	0.9999988355	0.1374626314
2437	0.9999988141	0.1373505959
2438	0.9999988357	0.1372474273
2439	0.9999988141	0.1371805049
2440	0.9999987708	0.1371269914
2441	0.9999987925	0.1370789479
2442	0.9999988789	0.1370008385
2443	0.9999988788	0.1369124165
2444	0.9999988786	0.1368693241
2445	0.999998857	0.1368154992
2446	0.9999988353	0.1367563869
2447	0.9999988353	0.1366486979
2448	0.999998857	0.1365794314
2449	0.9999989435	0.1364751216
2450	0.9999989651	0.1364120553
2451	0.9999989652	0.1363224757
2452	0.9999989435	0.1362489141
2453	0.9999989652	0.1361698139
2454	0.9999990083	0.1361171436
2455	0.9999990083	0.1360691705
2456	0.9999990083	0.136048854
2457	0.9999990083	0.1359915676
2458	0.9999990083	0.1359638299
2459	0.9999990515	0.1358728043
2460	0.9999990515	0.1358286393
2461	0.9999990513	0.1357443493
2462	0.9999990944	0.1356760128
2463	0.9999991161	0.1356141995
2464	0.9999990944	0.1355450657
2465	0.9999991377	0.1354904648
2466	0.9999991594	0.13543055
2467	0.9999992026	0.1353500186
2468	0.9999992026	0.135278301
2469	0.9999992026	0.1352041424
2470	0.9999991809	0.1351420439
2471	0.999999224	0.1350723754
2472	0.9999991376	0.1350170206
2473	0.9999992025	0.134946985
2474	0.9999991809	0.1348705554
2475	0.9999992457	0.1347825516
2476	0.9999992672	0.1347169919
2477	0.999999224	0.1346715989
2478	0.999999224	0.1346142072
2479	0.999999224	0.1345222173
2480	0.9999992239	0.1344490482
2481	0.999999224	0.1343853658
2482	0.999999224	0.1342905811
2483	0.999999224	0.1342323276
2484	0.9999992672	0.1341522925
2485	0.9999992457	0.1341104459
2486	0.9999992889	0.1340074881
2487	0.9999992889	0.1339033117
2488	0.9999992889	0.1338597318
2489	0.9999992889	0.1337928407
2490	0.9999992673	0.1337326795
2491	0.9999992673	0.1336320772
2492	0.9999992673	0.1335930711
2493	0.9999992673	0.1335484534
2494	0.9999992673	0.1334695305
2495	0.9999992673	0.133411187
2496	0.9999992673	0.1333833108
2497	0.9999992673	0.133309181
2498	0.9999992673	0.1332567424
2499	0.9999992673	0.1332175269
2500	0.9999992673	0.1332042279
2501	0.9999992673	0.1331745059
2502	0.9999992673	0.133134799
2503	0.9999992673	0.1330951277
2504	0.9999992889	0.1330223706
2505	0.9999992889	0.1329421796
2506	0.9999992889	0.1329092146
2507	0.9999992889	0.1328199493
2508	0.9999992889	0.1327806678
2509	0.9999993105	0.1327357533
2510	0.9999993105	0.1326865467
2511	0.9999993105	0.1326297859
2512	0.9999993105	0.1325659279
2513	0.9999993105	0.1325522093
2514	0.9999993105	0.1324901749
2515	0.9999993321	0.1324487666
2516	0.9999993536	0.1323803866
2517	0.9999993536	0.1323358432
2518	0.999999332	0.1322825355
2519	0.999999332	0.1322013289
2520	0.999999332	0.1321052132
2521	0.999999332	0.1320368579
2522	0.9999993536	0.1319696695
2523	0.9999994183	0.1319352523
2524	0.9999993967	0.131864616
2525	0.9999993751	0.1318007343
2526	0.9999993535	0.1317390183
2527	0.9999993319	0.1317046671
2528	0.999999375	0.1316157758
2529	0.9999993966	0.1315148515
2530	0.9999993749	0.1314633284
2531	0.9999993749	0.1314140441
2532	0.9999993966	0.1313424494
2533	0.9999993966	0.1312883543
2534	0.9999994182	0.1312097698
2535	0.9999993966	0.1311521959
2536	0.9999993966	0.1311425078
2537	0.9999993966	0.1310687387
2538	0.9999993751	0.1309923993
2539	0.9999993535	0.1309611198
2540	0.9999994181	0.1308756247
2541	0.9999994182	0.1307517372
2542	0.9999993751	0.130691548
2543	0.9999993535	0.1306317703
2544	0.9999993535	0.1305880779
2545	0.9999993535	0.1305490742
2546	0.9999993966	0.1304886328
2547	0.9999993966	0.1304201975
2548	0.9999993749	0.1303389768
2549	0.9999993966	0.1303097929
2550	0.9999993965	0.1302508812
2551	0.9999993965	0.1301857621
2552	0.9999993965	0.1300802737
2553	0.9999993966	0.1299982676
2554	0.9999993966	0.1299583226
